movieId,meanRating,stdDevRating
8577,4.0,""
135268,4.0,""
588,3.6744186046511627,0.9489524532508221
5995,4.131147540983607,0.8261438501872331
481,3.34375,0.8075999888159259
799,3.2291666666666665,0.38951381810245655
804,2.892857142857143,0.8809647558778393
5110,3.1818181818181817,1.0552897060221724
6552,3.85,0.9732534213770956
26729,4.375,0.6408699444616558
67734,3.142857142857143,1.0638929137221151
70293,3.7857142857142856,0.6362090102803517
110127,2.25,1.036822067666386
112183,3.8,0.8409178658720823
898,4.351351351351352,0.8808523717972843
2027,2.1875,0.7529703086538577
6890,3.35,0.47434164902525683
27822,3.1,1.51657508881031
2247,3.40625,0.6115213269652444
2802,3.3,1.0327955589886444
3105,3.8421052631578947,0.6021404316396671
5847,3.0,1.7320508075688772
48997,3.2222222222222223,0.9391189724653871
7987,3.5,""
4092,2.5,""
7810,3.6666666666666665,1.0408329997330663
255,2.2,1.6431676725154984
4357,3.857142857142857,0.944911182523068
30745,3.6666666666666665,1.2583057392117918
43177,1.0,""
48872,3.3333333333333335,0.7637626158259734
970,3.5,0.8660254037844386
3028,2.75,1.2583057392117916
7584,3.375,0.24999999999999997
6832,3.125,0.6291528696058958
5527,2.6666666666666665,1.5275252316519465
53,5.0,""
6722,3.75,0.3535533905932738
3042,2.3333333333333335,1.1547005383792517
3790,4.0,""
6864,3.75,1.0606601717798212
66246,2.5,2.8284271247461903
2559,2.5,0.7071067811865476
25904,3.5,""
7892,2.0,""
4477,1.0,""
72694,2.0,""
103755,2.5,""
116887,2.0,""
134158,1.5,""
296,4.256172839506172,0.8668966291892318
1466,3.8846153846153846,0.6434031483728008
2542,4.128378378378378,0.8877430626479297
8950,3.6842105263157894,0.9160683853019421
54372,4.5,0.5
472,3.5,0.7071067811865476
4291,2.4444444444444446,1.130388330520878
4396,3.5,1.2909944487358056
5061,1.6666666666666667,1.2583057392117916
5670,4.125,0.25000000000000006
3062,4.090909090909091,0.6640098575390962
1888,2.933333333333333,1.0327955589886444
8640,2.5,0.7559289460184545
4799,3.7857142857142856,0.994029797388005
3691,2.5,0.7071067811865476
8534,2.5,""
8857,3.0,""
97742,2.0,0.7071067811865476
2238,3.3333333333333335,2.0816659994661326
3306,4.375,0.47871355387816905
71700,1.5,""
2874,4.5,0.7071067811865476
8482,3.0,0.7071067811865476
4612,4.75,0.3535533905932738
84506,3.5,""
8612,3.25,0.3535533905932738
46347,4.5,""
2035,3.0,""
7206,4.0,""
8927,3.0,0.0
4859,1.0,""
7222,3.0,""
26350,4.5,""
1016,3.1,0.8755950357709131
6378,3.5272727272727273,0.8300947169192434
2396,3.9669421487603307,0.9053901948655498
106487,3.2884615384615383,1.2014414419610882
322,3.642857142857143,0.8418973861410954
3577,3.5,1.0801234497346432
4167,2.4375,0.7288689868556626
62434,3.269230769230769,0.695682656801475
68954,3.942622950819672,0.7017737091098627
71462,4.1,0.6519202405202649
5867,3.5,0.5
5949,3.8333333333333335,0.7637626158259733
513,2.5,1.0488088481701516
918,3.5714285714285716,1.1069212823298344
41285,3.5,1.110555416597179
78,3.2,0.9189365834726815
3703,3.793103448275862,0.7963896365485744
6678,2.3333333333333335,0.5773502691896258
4624,2.0,1.5811388300841898
4697,3.375,1.25
130642,3.5,""
86377,4.5,0.5
1005,2.5,1.707825127659933
31364,2.25,2.4748737341529163
9018,3.6666666666666665,1.2583057392117916
89753,3.5,""
4531,1.25,1.0606601717798212
72407,2.0,0.7071067811865476
3657,4.5,0.7071067811865476
2848,4.0,""
7283,1.75,1.7677669529663689
1133,3.0,""
37720,3.25,0.3535533905932738
95720,2.5,0.5
37277,1.0,""
47606,3.0,""
59180,4.0,""
127178,3.5,""
58559,4.235537190082645,0.9061695485331129
673,2.68,1.2403093754941852
362,3.45,0.9130283071488925
5222,3.5833333333333335,0.8010409893798611
98122,2.25,2.4748737341529163
4725,4.5,""
8042,3.9285714285714284,0.44986770542121873
2971,4.1,0.8522416262267903
3087,3.316666666666667,0.6628482602315209
4126,2.8333333333333335,1.0408329997330663
6237,3.6666666666666665,0.2886751345948129
321,3.642857142857143,1.0293317295817757
7817,3.5,0.7071067811865476
62203,4.0,0.7071067811865476
54256,4.0,1.4142135623730951
613,3.5,0.9128709291752769
633,4.0,1.0
56921,3.8333333333333335,0.2886751345948129
43419,2.0,""
961,5.0,""
80241,3.0,0.7071067811865476
26528,3.125,1.5478479684172257
2625,4.0,""
89047,3.5,""
60382,3.8333333333333335,0.2886751345948129
7131,3.5,""
81641,3.5,""
112653,4.0,""
142258,1.5,""
2479,2.0,""
72630,3.5,""
5427,5.0,""
4061,3.2,0.8366600265340756
593,4.1381578947368425,0.8744585659525728
2513,3.0277777777777777,1.0774728360465986
2797,3.8317757009345796,0.8353733919226103
597,3.360544217687075,0.8695422999415087
1199,4.032258064516129,0.8910804260859788
1212,4.25,0.7948312756533658
1653,3.6785714285714284,0.9171815692550015
4713,3.2,1.036822067666386
5298,3.3333333333333335,0.7637626158259734
6157,2.482142857142857,1.058319272497521
6188,3.5,0.9503819266229829
7132,4.0,0.7416198487095663
148626,3.6,0.8432740427115678
3441,2.75,0.9756654533819865
4474,2.6666666666666665,1.4719601443879746
64983,3.357142857142857,0.6900655593423541
976,3.0,1.4142135623730951
6732,4.25,0.9574271077563381
140715,3.5,1.3228756555322954
66297,3.5833333333333335,1.7151287609583914
50685,3.5,0.5
2835,3.0,""
57951,3.0,""
2173,3.5,1.3228756555322954
1468,2.3333333333333335,0.5773502691896258
4923,4.0,""
27373,3.5,0.7071067811865476
105593,4.0,0.0
5375,3.75,1.0606601717798212
33138,4.5,0.7071067811865476
1417,2.0,""
876,5.0,""
53974,2.75,1.0606601717798212
42783,1.5,""
5383,4.0,""
73106,2.1666666666666665,1.755942292142123
375,3.6666666666666665,0.5773502691896258
62718,4.5,""
4798,3.5,0.7071067811865476
4782,2.5,2.1213203435596424
101531,1.75,0.3535533905932738
110858,1.5,""
113938,3.5,""
106873,3.5,""
4401,4.0,""
4796,5.0,""
99574,3.0,""
132952,4.0,""
2294,3.2735849056603774,0.9833519878840289
3844,3.6,0.9262260722102921
6754,3.1904761904761907,1.0059347702036956
54272,3.3378378378378377,0.9432071032597452
143385,3.5,1.0
2606,2.9285714285714284,1.2392393980641052
950,4.205882352941177,0.9529366376072008
2739,3.935483870967742,0.9638631946829989
5962,1.75,1.7677669529663689
4452,2.6,0.8944271909999159
3843,3.5,0.7071067811865476
6213,3.2857142857142856,0.809173593712687
7481,3.375,1.1086778913041726
90430,4.25,1.0606601717798212
64622,3.25,0.6454972243679028
1863,2.2142857142857144,0.9940297973880049
56274,4.0,""
5605,4.0,""
8935,1.0,0.7071067811865476
31694,2.1666666666666665,2.0207259421636903
78105,2.75,1.5000000000000002
1525,1.5,0.7071067811865476
3436,2.5625,0.7288689868556626
155,3.0555555555555554,0.8079466429027216
40946,4.0,""
51091,4.0,""
42958,3.5,""
51418,1.0,""
8423,3.0,""
126548,3.0,""
1331,2.3333333333333335,1.1547005383792517
7571,4.0,""
8003,2.0,""
58365,4.0,""
98611,3.0,""
108,4.0,""
3431,2.5,0.7071067811865476
3661,3.0,""
54734,4.5,""
112497,1.0,""
122490,1.5,""
34,3.6013513513513513,1.0737426747106402
1198,4.193181818181818,0.8359496082977237
1344,3.6315789473684212,0.910465468000326
8464,3.533333333333333,0.9070431482169262
4321,3.4642857142857144,0.8380817098475257
193,2.3142857142857145,1.2781288844941074
3152,3.9761904761904763,0.9549370460427021
8011,3.3,0.8366600265340756
8961,3.861111111111111,0.8593925503258423
94864,3.125,1.1474609652039003
100517,3.0,""
7587,4.0,0.6324555320336759
5367,4.166666666666667,0.2886751345948129
368,3.535211267605634,0.8877095071103412
4132,3.2083333333333335,0.8106768589869638
4263,4.333333333333333,0.6055300708194984
2888,2.590909090909091,1.3568010505999364
26258,4.0,1.4577379737113252
50641,4.75,0.3535533905932738
52767,4.5,0.3535533905932738
1924,3.5555555555555554,1.1303883305208782
1537,3.9722222222222223,0.97727445453011
6204,2.5,""
51372,1.75,1.7677669529663689
62376,3.75,1.0606601717798212
3235,3.0,1.7320508075688772
2200,4.0,""
1404,2.75,0.9574271077563381
117895,3.1666666666666665,1.8929694486000912
5038,4.0,""
6124,3.0,""
26164,4.0,""
5417,3.0,1.224744871391589
31921,4.0,""
6005,4.25,0.3535533905932738
6639,4.25,0.3535533905932738
211,3.3333333333333335,0.5773502691896258
103210,3.5,""
1068,3.5,""
67361,2.0,""
102378,1.5,""
103221,2.5,""
104129,2.0,""
133782,2.0,""
1378,3.25,0.9953596037316065
2003,3.1702127659574466,0.816118835554315
1500,3.96875,0.7911966023006315
2907,3.0,1.4142135623730951
126,2.7,1.0593499054713802
101,3.8823529411764706,0.8009644921262483
1183,3.6013513513513513,1.1790980118024559
4992,2.8,1.1352924243950933
7173,2.3461538461538463,0.9216067351961867
4865,3.425,0.8315331433088237
3198,3.9523809523809526,0.8930952063576691
5926,3.0,""
6419,4.5,0.7071067811865476
57453,3.0,0.7071067811865476
148881,5.0,""
4415,3.5,""
55577,2.9166666666666665,1.241638702145945
26700,1.6666666666666667,1.0408329997330663
756,3.0,""
97895,3.5,""
4153,2.8333333333333335,0.7637626158259733
5597,2.5,2.1213203435596424
82463,3.5,0.7071067811865476
2771,2.0,0.816496580927726
1165,1.5,""
112689,2.5,""
86014,3.0,""
106011,4.5,""
5918,3.0,""
47044,2.7,0.9082951062292475
2261,3.75,1.2583057392117916
3043,1.0,""
8689,4.0,""
58107,1.0,""
4181,4.0,""
32882,2.75,0.3535533905932738
83361,3.5,""
39427,4.5,""
61361,3.0,""
26501,5.0,""
2342,3.0,""
6056,4.0,""
106417,3.0,""
1259,4.09375,0.7609005155699361
4896,3.657142857142857,0.9515025711248198
3008,3.5,1.5
3538,3.6666666666666665,1.030776406404415
5254,2.840909090909091,1.1586770333153529
6953,3.316666666666667,0.9512544651518143
60766,3.8333333333333335,0.2886751345948129
86833,3.4375,0.7288689868556626
130576,2.0,""
159093,2.0,1.4142135623730951
81,3.25,0.9739247464587321
2662,3.361111111111111,1.0117770557081813
1226,3.576923076923077,0.7865047638697069
4088,5.0,""
5452,1.8333333333333333,0.816496580927726
5699,4.0,""
5490,4.25,1.0606601717798212
5785,3.3181818181818183,0.8146387933534491
5055,3.25,1.2535663410560174
5151,2.8846153846153846,1.1021540680610808
5585,1.0,""
6664,3.5,0.7071067811865475
7649,4.0,0.9128709291752769
830,3.1346153846153846,0.8192397977111747
5447,3.1666666666666665,0.7637626158259734
89804,3.9444444444444446,0.6346477588219923
107559,5.0,""
7048,4.0,""
8654,2.0,""
68932,2.0,""
81535,2.75,0.3535533905932738
3936,3.0,1.140175425099138
45062,2.25,1.0408329997330663
3313,3.5,0.7071067811865476
6460,4.0,0.0
4293,2.5,0.7071067811865476
108192,4.0,""
3611,3.0,""
4169,4.5,""
114265,3.5,""
71668,2.0,""
939,4.0,""
2212,4.0,""
2007,2.0,""
78829,3.0,""
44911,2.0,""
8977,3.5,0.7071067811865476
79259,2.5,""
96114,2.0,""
109317,2.5,""
117107,2.5,""
92966,4.0,""
143859,3.0,""
1031,3.5,0.9128709291752769
2683,3.2723214285714284,1.1208273827307316
1201,3.93859649122807,0.9546417401990791
3841,2.3333333333333335,1.1989578808281798
2313,3.857142857142857,0.8591246929842248
4958,2.9583333333333335,1.3727598832169072
7325,2.5,1.0307764064044151
142507,3.0,""
155820,1.0,""
159690,2.0,""
1175,4.166666666666667,0.6064784348631228
1441,3.375,0.6328214305496953
1892,3.260869565217391,1.0646122343304938
2463,3.725,0.7859791077978706
3445,2.8333333333333335,0.7071067811865476
3685,3.6,1.105182596419511
4326,4.090909090909091,0.6252272314199782
5152,3.75,1.1690451944500122
5961,3.5,0.7071067811865476
2522,2.409090909090909,0.9170109546287281
4443,4.125,0.6291528696058958
5981,4.0,""
57274,3.3333333333333335,0.7637626158259733
89837,3.25,1.0606601717798212
2052,3.2857142857142856,0.6986381310057719
2180,3.5,0.7071067811865476
28,4.083333333333333,0.8089572082044157
108090,3.5,""
110882,3.25,0.3535533905932738
7460,3.142857142857143,1.2488089563755578
34164,4.25,0.3535533905932738
8827,4.357142857142857,0.6900655593423541
44193,2.8333333333333335,1.5275252316519465
72165,3.0,0.7071067811865476
50804,2.25,1.0606601717798212
95313,5.0,""
8999,4.0,""
32515,5.0,""
436,2.2,1.3038404810405297
2079,3.5,""
6095,2.75,0.3535533905932738
31162,2.5,0.7071067811865476
80166,2.75,0.3535533905932738
68269,4.166666666666667,0.7637626158259734
97744,4.5,""
7818,2.5,""
5936,3.0,""
7613,3.0,""
7935,4.0,""
31747,0.5,""
70188,2.5,""
73469,3.0,""
183,5.0,""
4208,1.0,""
97858,2.0,""
497,3.9833333333333334,0.9158059646954431
8622,3.5652173913043477,1.1035734665781276
596,3.5833333333333335,0.9429223531673028
1243,4.045454545454546,1.184313050927584
2018,3.4558823529411766,1.1103346960511058
2355,3.6095238095238096,0.9224261289501525
3885,3.0,""
762,2.4615384615384617,1.2321601452253603
2905,3.642857142857143,1.2488089563755576
7147,3.827272727272727,0.9290486064417259
101895,3.1666666666666665,1.8929694486000912
106920,4.08,0.7729812416870154
1274,3.838235294117647,0.8591802667879364
1296,3.8225806451612905,1.1221139803719746
2583,3.3333333333333335,1.224744871391589
4482,2.5,1.2909944487358056
55995,2.5,0.9636241116594315
2044,2.25,0.5
4155,3.0,1.0954451150103321
88879,2.5,""
79203,4.5,""
4424,3.4285714285714284,1.5391710817994273
4826,3.5,0.7071067811865476
1051,3.0,0.816496580927726
1621,3.0,0.0
138698,4.5,""
1415,3.5,0.7071067811865476
27741,4.25,0.3535533905932738
5119,4.0,""
8123,5.0,""
8410,4.0,""
33917,4.0,""
87383,3.0,""
98458,2.0,""
100390,1.5,""
6342,5.0,""
300,3.75,0.7870082734456547
1030,3.2222222222222223,1.2511432680249623
784,2.5508474576271185,1.0491988538643764
1752,2.9285714285714284,0.7319250547113999
4848,3.7051282051282053,1.0865078578805434
6820,3.0,0.7071067811865475
112370,2.1,1.140175425099138
136864,2.4375,0.7763237542601484
412,3.54,1.0400320507881795
1034,3.95,1.0124228365658292
842,2.3333333333333335,0.5773502691896258
1974,3.088235294117647,0.852116741518714
3706,3.642857142857143,1.0994504121565505
1772,3.1333333333333333,1.245945806357946
8132,4.454545454545454,0.47193990372426947
1826,0.75,0.3535533905932738
6695,1.5,""
1163,2.5,0.7071067811865476
2962,3.625,0.7500000000000001
2349,3.772727272727273,0.8174238913695991
1064,3.0,0.7595545253127499
5880,0.75,0.3535533905932738
55259,2.5,""
103655,1.1666666666666667,0.5773502691896258
8008,3.3333333333333335,0.5773502691896258
2386,3.0,2.0
1489,3.5,1.2909944487358056
5337,3.6666666666666665,1.5275252316519465
8986,4.0,""
8126,4.5,""
54785,4.0,""
41716,3.25,0.6454972243679029
787,4.5,0.7071067811865476
49394,3.5,0.0
8915,2.0,""
2682,4.375,0.7499999999999999
6476,3.0,0.0
45440,3.75,0.3535533905932738
112460,2.0,0.7071067811865476
25941,4.0,""
58649,5.0,""
71404,4.0,""
89881,4.0,""
2945,5.0,""
42946,3.0,""
108514,4.5,""
587,3.3253968253968256,1.0436809096988608
1307,3.9195402298850577,0.8689527351478199
2094,3.265625,0.9331214957369977
1276,4.271739130434782,0.9469631093315004
42007,2.5,0.8660254037844386
3624,3.210526315789474,0.9199851566617538
3626,3.8333333333333335,0.7637626158259734
71535,3.635135135135135,0.9764494116202096
7088,4.25,0.3535533905932738
2015,3.263157894736842,0.8227396822782537
2240,3.1538461538461537,1.26465765104987
3296,3.5625,0.7288689868556626
5854,4.0,""
85510,2.1666666666666665,1.4375905768565218
27253,4.0,""
52435,3.8846153846153846,0.6175842099748474
96110,2.6666666666666665,1.0801234497346435
5691,2.5,""
27646,4.5,""
27793,1.75,0.3535533905932738
54331,3.75,0.3535533905932738
5028,4.5,0.7071067811865476
4229,3.25,0.3535533905932738
6300,2.0,""
64497,2.5,1.0
3795,4.5,0.7071067811865476
731,2.75,0.5
151639,2.5,""
50011,4.5,""
5663,3.0,""
92234,2.5,""
135861,4.0,0.0
988,3.75,1.1902380714238083
2752,4.0,1.0
4925,2.0,1.4142135623730951
2697,2.0,1.0
44511,4.0,""
71433,4.5,""
46855,3.5,""
25828,4.0,""
26079,4.0,""
53133,2.5,""
1372,3.265957446808511,1.1365999249754546
2467,4.239130434782608,1.0098330782113458
914,3.6470588235294117,1.054960272460811
1816,2.5,1.4719601443879744
1889,3.0,0.8944271909999159
2678,1.6666666666666667,1.1547005383792517
2871,3.9375,0.605751998652062
3435,4.15625,0.7666169923131275
4700,3.138888888888889,1.1220458672017712
6863,3.5294117647058822,0.7510776571426043
55269,3.7857142857142856,1.0673732778581795
107406,3.5714285714285716,0.7319250547113999
76,3.3333333333333335,0.6986381310057719
3252,3.95,0.5624760531301111
39183,3.6206896551724137,1.3865113750357219
52952,4.166666666666667,0.5590169943749475
3359,4.131578947368421,0.8138063048136123
688,2.45,0.83166499665831
667,3.6666666666666665,1.5275252316519468
3013,2.5,1.3228756555322954
5040,3.5,0.6123724356957945
60293,3.375,1.6520189667999174
3264,2.8666666666666667,1.1872336794093274
1480,3.5833333333333335,1.0206207261596574
3127,2.8333333333333335,0.752772652709081
5505,3.5833333333333335,0.8211226608993472
3725,3.125,1.6520189667999174
5562,2.0,""
8130,3.0,0.0
73319,3.0,0.0
98083,2.5,0.7071067811865476
107057,3.0,""
3166,4.0,""
26555,3.1666666666666665,1.8929694486000912
79299,2.5,""
5651,3.0,0.5
30894,2.0,0.0
5642,4.0,""
69784,2.375,0.9464847243000456
4197,4.0,""
5965,3.0,""
105755,1.3333333333333333,0.2886751345948129
2758,4.0,""
66744,4.0,""
2526,3.0,""
52913,4.0,""
130351,4.0,""
3941,4.0,""
2032,3.0,""
91688,1.5,""
120783,2.5,""
140763,5.0,""
1235,3.784090909090909,1.2313621086853903
2023,3.4,1.069634352037566
30793,3.1808510638297873,0.9914061813738276
26,4.1,0.8944271909999159
2857,3.7857142857142856,0.9023778112773574
71211,3.0555555555555554,0.6346477588219923
81834,3.9242424242424243,0.8760815826131373
2439,3.4,0.699205898780101
5066,3.1,1.07496769977314
6936,3.1666666666666665,1.168496733151024
27020,3.5,1.0801234497346432
38886,3.5,1.1785113019775793
66596,1.5,""
86781,4.0,1.3228756555322954
87222,3.8333333333333335,0.752772652709081
7116,4.7,0.4472135954999578
33683,2.5,0.7071067811865476
332,3.2,0.6324555320336759
501,4.1,1.137038760490223
8656,3.8333333333333335,1.1547005383792517
6473,3.75,0.3535533905932738
3811,3.9444444444444446,1.0736748938937604
32562,4.0,""
74916,3.125,1.3149778198382918
2335,3.3076923076923075,0.9389027966400257
3270,3.6818181818181817,0.8447700063546075
3743,3.5,2.1213203435596424
27,3.142857142857143,0.6900655593423543
5095,3.6666666666666665,0.5773502691896258
8864,3.5,""
8643,3.5,0.7071067811865476
117851,1.5,""
40851,2.875,0.8539125638299665
96490,2.0,""
118334,2.0,""
577,2.0,1.4142135623730951
4774,3.25,0.3535533905932738
67957,3.75,1.0606601717798212
78101,2.0,""
2610,3.5,0.5773502691896257
5875,2.0,1.4142135623730951
57972,4.0,""
3133,4.0,1.4142135623730951
5993,3.0,""
96863,1.5,""
2650,5.0,""
626,2.0,""
3211,4.0,0.0
98441,4.0,""
115231,3.75,0.3535533905932738
1493,4.0,""
2754,3.0,""
33154,3.642857142857143,0.5563486402641867
103249,2.6875,1.01447851956888
1019,3.6621621621621623,0.8337836621061815
1269,3.945945945945946,1.0393894026448078
1927,4.285714285714286,0.9346798241250175
42004,4.4,0.5477225575051661
2750,3.75,0.7028852104345482
3072,3.6621621621621623,0.9578190943061311
4830,3.5,0.7071067811865476
103980,3.75,0.3535533905932738
42011,2.25,0.6908492797077574
106918,3.5714285714285716,0.8380817098475257
37857,4.333333333333333,0.5773502691896258
40491,4.5,""
3387,3.4,0.5477225575051662
4866,2.8,0.9082951062292475
384,3.25,1.2583057392117918
6040,1.6666666666666667,1.0408329997330663
4876,1.125,0.6291528696058958
2331,3.7777777777777777,0.9718253158075502
7122,3.75,0.3535533905932738
5258,4.0,""
26251,4.0,""
47493,3.0,""
77808,2.5,""
127164,4.5,""
831,3.5,0.7071067811865476
2047,4.0,""
2189,4.0,""
7192,2.0,""
7895,3.5,""
101283,2.5,""
135536,3.0,""
44,2.6973684210526314,0.955351029898
908,4.2701149425287355,0.7021751822975444
916,4.019230769230769,0.9537375868735513
2134,3.138888888888889,0.7802116115068773
3481,3.960227272727273,0.7922817002689021
3783,3.9285714285714284,0.8052028616141699
5219,3.0,0.975900072948533
57368,3.210526315789474,1.1822270588653645
78469,2.8333333333333335,0.49236596391733095
122890,4.0,1.0
